[270675.783, 7042607.645]
[267600.026, 7031300.62]
[270904.8, 7042317.0]
[273681.056, 7040364.558]
[268600.825, 7041955.28]
[273700.719, 7040432.907]
[274956.036, 7041541.841]
[269089.605, 7035323.275]
[822284.403, 7785531.618]
[817627.78, 7785284.88]
[818768.813, 7784853.244]
[820142.994, 7862839.073]
[818666.619, 7863670.874]
[807898.275, 7780619.025]
[819910.82, 7859299.795]
[820094.026, 7859708.947]
[305185.604, 7061234.489]
[320675.347, 7041853.549]
[305188.955, 7061644.556]
[314175.112, 7071040.658]
[307167.224, 7066252.358]
[295211.346, 7046797.961]
[294996.627, 7041847.192]
[313544.16, 7070992.891]
[316787.939, 7072414.107]
[297764.841, 7044156.888]
[304345.753, 7059705.433]
[304455.042, 7059782.492]
[305185.604, 7061234.489]
[304455.042, 7059782.492]
[310290.508, 7070012.629]
[295167.068, 7046819.369]
[316787.939, 7072414.107]
[296332.623, 7044092.448]
[309927.05, 7069453.983]
[307167.224, 7066252.358]
[304345.753, 7059705.433]
[305188.955, 7061644.556]
[310290.508, 7070012.629]
[313544.16, 7070992.891]
[309927.05, 7069453.983]
[293433.64, 7050750.914]
[296271.284, 7053014.191]
[296489.999, 7044108.381]
[295137.005, 7046792.011]
[319449.464, 7042054.902]
[297879.935, 7044158.091]
[324561.35, 7098503.127]
[337451.733, 7115821.031]
[328556.815, 7106449.082]
[324569.467, 7098423.858]
[341272.443, 7116660.969]
[335333.24, 7115347.12]
[350922.24, 7121971.47]
[327247.589, 7101441.853]
[339871.054, 7116212.763]
[329775.114, 7109364.026]
[324636.561, 7095031.754]
[324624.596, 7098487.355]
[341371.3, 7116693.9]
[324648.178, 7098476.941]
[327276.952, 7101424.162]
[45111.781, 6957862.869]
[54110.408, 6955977.009]
[53871.329, 6956054.84]
[44304.759, 6957867.059]
[46412.193, 6958689.891]
[44708.209, 6957888.558]
[51955.396, 6956627.682]
[44779.371, 6957886.178]
[54480.182, 6955905.267]
[46152.949, 6958584.408]
[71244.357, 6955364.368]
[65014.767, 6956714.305]
[49185.449, 6957249.468]
[55690.17, 6956476.683]
[53637.81, 6956108.769]
[52443.839, 6956129.092]
[79871.212, 6954515.5]
[54958.063, 6952779.415]
[55856.651, 6956397.666]
[44600.125, 6957866.839]
[52832.615, 6956215.853]
[44499.096, 6957858.658]
[46761.576, 6959903.058]
[78854.108, 6954692.499]
[43934.407, 6957969.767]
[55106.641, 6953409.323]
[44394.872, 6957853.157]
[73659.729, 6954850.217]
[52391.786, 6956085.85]
[44068.32, 6957965.522]
[45287.191, 6957826.75]
[44982.796, 6957889.642]
[45582.311, 6957754.682]
[44808.909, 6957845.628]
[72591.893, 6956040.031]
[68116.893, 6956899.667]
[81375.86, 6954182.266]
[52938.947, 6956215.376]
[54149.623, 6955964.632]
[51952.044, 6956559.351]
[68277.778, 6957003.807]
[935543.364, 7796322.392]
[970468.54, 7816139.987]
[896650.903, 7913317.207]
[988100.975, 7828111.156]
[869561.871, 7724975.18]
[879347.301, 7794226.706]
[935995.439, 7796824.574]
[921408.409, 7739393.858]
[897052.632, 7911480.594]
[995312.348, 7840366.558]
[893140.057, 7916123.627]
[878561.481, 7801148.016]
[878520.851, 7802980.604]
[908511.396, 7741562.296]
[984313.555, 7826149.304]
[909207.267, 7742255.221]
[921376.601, 7769493.069]
[908118.223, 7741051.475]
[896394.934, 7913206.456]
[935698.954, 7796468.385]
[903704.557, 7738502.735]
[907243.061, 7740200.24]
[193397.068, 6896388.702]
[193372.76, 6897153.031]
[174693.033, 6903842.699]
[193669.855, 6896296.398]
[147379.841, 6921725.713]
[193855.457, 6896450.823]
[192336.69, 6897980.48]
[196245.737, 6890128.343]
[1017632.102, 7843557.657]
[1069055.718, 7847573.007]
[1068259.249, 7845598.865]
[1071693.932, 7849370.663]
[1054516.255, 7842158.389]
[1017818.26, 7843500.478]
[1076102.832, 7854217.241]
[1060633.373, 7841626.483]
[1075960.714, 7854070.619]
[1074466.014, 7857645.154]
[1042729.074, 7841305.365]
[1063471.675, 7842730.555]
[1056051.475, 7841938.66]
[1038198.204, 7842458.498]
[1055196.207, 7842044.156]
[1030443.361, 7842192.718]
[1074801.434, 7860152.688]
[1017042.364, 7843693.388]
[1056783.544, 7842098.544]
[1022636.006, 7842369.598]
[1050239.516, 7842605.631]
[1070314.611, 7848950.636]
[1057123.49, 7842175.803]
[1040280.283, 7841860.685]
[1057187.255, 7842190.709]
[1074915.195, 7860397.65]
[1020299.669, 7842852.175]
[1055727.259, 7841972.996]
[1060843.745, 7841674.665]
[1015780.901, 7834514.276]
[1060730.504, 7841648.974]
[1065658.553, 7843832.479]
[1074844.138, 7860245.187]
[1022337.659, 7833930.294]
[1056947.769, 7842145.139]
[1057719.72, 7842143.645]
[1020899.688, 7842599.017]
[1019699.485, 7842973.116]
[1016089.566, 7843861.321]
[145964.901, 6880209.279]
[212463.465, 6856516.868]
[162132.5, 6873021.25]
[213176.93, 6864689.004]
[146125.394, 6879985.064]
[137995.5, 6883841.929]
[174521.962, 6872805.71]
[211857.162, 6850372.258]
[226520.391, 6837295.085]
[243555.041, 6822562.371]
[243623.979, 6822631.907]
[244209.72, 6821536.569]
[226387.096, 6837289.149]
[226467.566, 6837171.565]
[235175.366, 6833996.531]
[1095137.574, 7883842.628]
[1093739.329, 7874681.352]
[1046538.99, 7816696.343]
[1097588.652, 7886998.715]
[1076354.082, 7802141.349]
[1079070.478, 7863895.381]
[1082484.469, 7802440.42]
[1076799.959, 7806216.761]
[1080303.241, 7867831.023]
[1096218.698, 7878470.129]
[1095933.425, 7881757.013]
[1091697.183, 7873284.873]
[253677.94, 6792903.972]
[255239.193, 6798388.939]
[248500.936, 6806118.721]
[255593.649, 6784003.883]
[264583.549, 6762853.736]
[253535.16, 6776723.313]
[248604.674, 6806132.606]
[253584.603, 6792861.112]
[254550.4, 6783080.6]
[255649.1, 6783905.3]
[260764.785, 6768695.05]
[255482.999, 6783873.504]
[255586.581, 6783867.172]
[254463.979, 6773733.083]
[253247.048, 6787976.383]
[255147.845, 6798363.415]
[134152.965, 7020025.581]
[133527.19, 7019872.372]
[133991.888, 7019178.125]
[128345.102, 6995451.553]
[133833.189, 7018732.403]
[133925.35, 7019105.166]
[133955.582, 7020042.074]
[133495.198, 7019748.256]
[298227.434, 6746347.88]
[285415.348, 6751559.398]
[300407.51, 6748384.97]
[278886.579, 6756303.422]
[282424.902, 6753184.438]
[267187.811, 6761483.649]
[259367.7, 6729929.039]
[260352.654, 6735826.37]
[260652.67, 6734705.08]
[272922.132, 6760184.279]
[298702.632, 6744821.602]
[299378.165, 6749375.987]
[302910.04, 6751090.499]
[285396.367, 6751655.146]
[279129.08, 6756262.595]
[274812.225, 6758228.902]
[260512.957, 6734887.894]
[279671.0, 6756644.0]
[267174.96, 6761378.142]
[259533.69, 6728960.981]
[294485.861, 6737935.222]
[297564.955, 6727619.944]
[293798.756, 6714623.941]
[296720.001, 6734140.79]
[294798.425, 6719980.664]
[293888.787, 6714593.403]
[297714.756, 6727664.906]
[289293.763, 6745240.076]
[316584.318, 6747972.022]
[311263.991, 6754915.423]
[311519.355, 6754930.763]
[312199.905, 6754806.364]
[331271.835, 6771749.237]
[312057.349, 6755643.126]
[312211.89, 6754659.01]
[313374.457, 6752499.799]
[313334.099, 6752649.306]
[313513.201, 6752126.588]
[314176.76, 6751073.56]
[314466.566, 6755892.424]
[311880.879, 6756289.683]
[250991.452, 6689663.787]
[239618.71, 6657634.138]
[270857.4, 6667863.9]
[257260.557, 6692778.062]
[270768.092, 6663241.95]
[303009.298, 6674603.499]
[247136.58, 6688510.139]
[296925.723, 6671500.255]
[296678.096, 6671439.158]
[237503.253, 6666623.662]
[245825.192, 6686993.731]
[294872.3, 6671030.2]
[270753.743, 6663891.513]
[306696.598, 6676455.909]
[257407.381, 6692368.78]
[271437.177, 6661553.961]
[300481.005, 6673193.105]
[302230.1, 6674551.41]
[240187.841, 6656542.449]
[245848.361, 6687000.86]
[272426.264, 6659774.194]
[300817.901, 6673553.302]
[306783.4, 6676486.7]
[257362.747, 6692379.295]
[307596.202, 6676909.912]
[256884.78, 6693736.18]
[257273.528, 6692748.167]
[301999.802, 6674578.09]
[297519.702, 6671657.801]
[281975.212, 6678677.938]
[334697.196, 6675981.69]
[336349.004, 6682592.597]
[334679.913, 6675981.472]
[334809.435, 6675999.658]
[219145.197, 6688995.323]
[168750.561, 6744102.816]
[234729.863, 6677947.538]
[195432.885, 6712067.836]
[218827.469, 6689198.366]
[219226.731, 6688912.517]
[234901.436, 6680388.769]
[168926.286, 6745381.109]
[170144.015, 6744259.094]
[195279.488, 6712255.622]
[195198.781, 6712345.624]
[220762.034, 6687901.287]
[195520.832, 6711951.457]
[224405.463, 6667407.027]
[224559.454, 6667616.233]
[219468.449, 6688662.761]
[230047.125, 6683816.782]
[237489.508, 6675964.217]
[212071.693, 6692503.07]
[339578.702, 6658415.499]
[281369.431, 6859481.507]
[301767.7, 6798497.498]
[324023.673, 6681775.998]
[281627.062, 6861032.848]
[279115.158, 6851083.89]
[339104.598, 6652658.192]
[327657.674, 6678684.139]
[256750.299, 6951358.803]
[303104.659, 6793569.268]
[288036.395, 6833013.728]
[319731.422, 6683371.242]
[316002.809, 6684570.174]
[303247.146, 6777717.566]
[315952.73, 6684488.711]
[315928.127, 6684432.543]
[317434.801, 6684461.41]
[303026.298, 6775451.31]
[283513.693, 6862754.323]
[259693.8, 6945920.6]
[303759.082, 6779233.304]
[304203.433, 6781163.675]
[302332.689, 6797073.553]
[302623.101, 6796596.099]
[118442.525, 6726934.789]
[126601.25, 6729868.07]
[214203.302, 6637038.102]
[151020.132, 6764470.26]
[136063.164, 6736448.866]
[129083.787, 6730871.767]
[201807.515, 6626154.083]
[127191.855, 6729936.623]
[129869.247, 6731483.016]
[197810.734, 6622728.347]
[198494.172, 6624479.463]
[127603.665, 6730041.286]
[201632.167, 6626159.572]
[195995.508, 6621723.76]
[130360.465, 6731849.255]
[196068.344, 6621607.084]
[198754.733, 6624509.479]
[143352.258, 6766204.059]
[150937.573, 6764488.169]
[194189.077, 6622435.648]
[201759.985, 6625964.295]
[118195.69, 6727177.769]
[138307.458, 6734335.125]
[153626.893, 6761785.429]
[255672.904, 6702934.291]
[255218.816, 6704985.334]
[137050.238, 6804310.759]
[179186.334, 6781064.537]
[176436.559, 6786323.752]
[207448.151, 6750339.07]
[255073.019, 6704203.083]
[176184.567, 6786596.593]
[200383.038, 6763426.292]
[255906.673, 6698282.049]
[169280.059, 6793187.81]
[201545.37, 6759570.621]
[179385.652, 6780895.759]
[204172.161, 6755079.889]
[207707.177, 6750210.552]
[192013.881, 6772435.279]
[191975.366, 6772465.776]
[208068.7, 6749858.4]
[171302.522, 6793131.2]
[167690.149, 6793784.65]
[152920.111, 6794210.588]
[209453.93, 6747703.948]
[146385.32, 6798594.63]
[131206.37, 6802089.311]
[254974.476, 6704172.122]
[138152.209, 6804273.201]
[167505.012, 6793842.049]
[154264.1, 6793760.13]
[187793.857, 6774256.365]
[168466.432, 6793685.018]
[260591.181, 6710288.804]
[256815.024, 6707369.455]
[143617.086, 6803822.272]
[199590.82, 6763970.31]
[204081.302, 6755262.775]
[144990.542, 6801119.225]
[255919.613, 6698341.881]
[255657.175, 6703003.059]
[137609.6, 6804333.13]
[204562.968, 6754309.372]
[209171.36, 6748309.8]
[164609.482, 6795688.118]
[208749.378, 6748851.292]
[162656.373, 6795744.892]
[205359.549, 6752098.8]
[189702.522, 6774294.858]
[152853.258, 6794268.981]
[166248.339, 6794322.911]
[286974.827, 6746539.11]
[286692.383, 6746369.672]
[287892.092, 6746544.86]
[275115.288, 6890990.387]
[271784.678, 6894329.553]
[287953.438, 6748476.672]
[271600.506, 6894444.371]
[286629.79, 6746325.0]
[243258.308, 6654232.717]
[259989.048, 6624535.936]
[242275.472, 6654553.272]
[244981.67, 6653067.145]
[263220.429, 6625830.112]
[263144.672, 6631716.66]
[220695.959, 6634268.817]
[241906.83, 6655056.092]
[263407.898, 6625452.104]
[267027.422, 6622935.229]
[248042.771, 6649230.574]
[263251.817, 6625768.476]
[248121.73, 6649260.231]
[247624.03, 6649698.85]
[230787.37, 6631511.65]
[231839.24, 6632286.082]
[244175.196, 6653359.035]
[245018.431, 6653174.305]
[270309.951, 6619182.262]
[244329.002, 6653378.22]
[240446.361, 6631568.784]
[244895.778, 6653182.081]
[233715.453, 6634835.095]
[233516.771, 6634727.561]
[260287.788, 6626581.918]
[246474.761, 6651527.662]
[263091.112, 6628315.612]
[248018.0, 6649200.447]
[216186.553, 6554975.337]
[212158.912, 6558188.33]
[234190.044, 6581562.522]
[226539.775, 6569469.425]
[238259.773, 6591138.524]
[216339.037, 6555109.874]
[195564.103, 6563246.999]
[236457.811, 6584085.801]
[235236.793, 6581988.695]
[216472.369, 6555145.9]
[235119.587, 6582079.479]
[226819.633, 6569567.109]
[271376.172, 6571722.535]
[264255.14, 6586864.22]
[265328.682, 6586570.758]
[266403.908, 6573170.302]
[253545.5, 6596274.302]
[272826.289, 6573788.394]
[253583.996, 6596171.805]
[271101.803, 6571231.604]
[266714.489, 6572979.747]
[271206.303, 6571395.004]
[271260.703, 6571489.705]
[264823.71, 6586743.6]
[269651.051, 6568715.9]
[273028.804, 6574080.205]
[264893.801, 6586728.7]
[266707.918, 6572984.597]
[194589.547, 6556231.1]
[193514.946, 6569839.077]
[194645.758, 6556708.443]
[174251.4, 6584719.6]
[194424.78, 6873845.65]
[174352.898, 6584263.502]
[189918.924, 6572777.728]
[189753.676, 6572068.59]
[186991.663, 6573400.33]
[164460.154, 6600621.691]
[191084.667, 6573941.496]
[193034.701, 6572106.199]
[287217.92, 6559608.967]
[278924.531, 6576053.403]
[288867.045, 6559389.53]
[294738.25, 6596884.719]
[281647.463, 6576335.156]
[292843.0, 6591893.999]
[292450.34, 6559591.012]
[291392.626, 6626961.236]
[292441.274, 6619921.983]
[294644.724, 6607366.663]
[292382.249, 6616257.643]
[294706.762, 6607408.871]
[291387.911, 6622933.109]
[273647.88, 6652074.969]
[273422.891, 6651801.417]
[273075.378, 6651551.691]
[273733.907, 6652383.35]
[137533.861, 6610018.87]
[104055.37, 6624723.59]
[104882.563, 6624491.827]
[172362.994, 6618395.513]
[130844.91, 6602892.183]
[131838.681, 6607206.677]
[118053.269, 6613961.39]
[132050.035, 6601124.395]
[130767.885, 6602862.041]
[158807.701, 6623943.199]
[157757.594, 6624778.679]
[94819.748, 6633565.759]
[129800.461, 6579481.076]
[130728.403, 6602844.901]
[115385.127, 6615219.379]
[175754.216, 6616117.907]
[130903.227, 6606841.154]
[128230.957, 6561211.529]
[140592.707, 6613619.734]
[278224.759, 6655405.52]
[288456.499, 6644365.208]
[288672.127, 6642208.41]
[288452.251, 6644386.399]
[280998.143, 6652656.384]
[283940.428, 6651010.522]
[280648.574, 6659570.386]
[282820.77, 6651696.35]
[288500.725, 6644025.617]
[286705.8, 6648456.895]
[280953.687, 6652747.135]
[284730.032, 6649883.347]
[285238.64, 6649260.58]
[279998.131, 6655311.47]
[284171.971, 6650320.738]
[288682.857, 6642140.588]
[279607.054, 6654631.01]
[286684.363, 6648711.228]
[279709.782, 6654723.792]
[86665.13, 6467053.53]
[94490.61, 6469476.044]
[132857.088, 6495719.907]
[84712.014, 6466239.702]
[84682.418, 6474786.816]
[86221.835, 6465965.472]
[85909.757, 6465591.12]
[84065.081, 6466608.103]
[84724.272, 6473986.383]
[83722.747, 6466711.974]
[86987.441, 6466906.03]
[97067.423, 6475826.791]
[86513.318, 6467129.788]
[86427.099, 6467173.918]
[84793.143, 6470712.002]
[86082.624, 6465456.267]
[86621.103, 6467075.727]
[92963.5, 6467584.63]
[85731.552, 6465694.428]
[86375.839, 6465953.189]
[35263.352, 6473540.694]
[56877.659, 6457106.359]
[34538.174, 6473673.23]
[44741.88, 6465385.399]
[33085.036, 6477117.617]
[53864.332, 6458167.042]
[39637.517, 6471523.191]
[14377.305, 6490438.871]
[79998.122, 6513942.149]
[34134.148, 6473771.672]
[33864.277, 6474042.049]
[32417.389, 6479488.666]
[32536.56, 6479066.17]
[13635.388, 6491602.143]
[44797.016, 6465395.409]
[33023.554, 6477872.136]
[22596.962, 6484582.137]
[34225.356, 6473694.258]
[33679.007, 6474051.234]
[14322.054, 6491079.333]
[34845.506, 6473676.044]
[22713.456, 6484533.505]
[38930.768, 6472246.498]
[13711.867, 6491538.584]
[42119.07, 6467145.801]
[260893.802, 6649204.1]
[263963.3, 6644151.099]
[266964.568, 6651219.355]
[262755.832, 6647281.447]
[262169.8, 6648887.3]
[263557.907, 6642029.65]
[262401.161, 6648905.067]
[261108.179, 6649306.809]
[263045.308, 6648618.374]
[263757.912, 6642378.36]
[265204.865, 6649146.579]
[266917.118, 6651346.203]
[261342.0, 6649588.6]
[261201.699, 6649391.299]
[264885.171, 6651645.894]
[262918.552, 6648713.197]
[262444.09, 6648957.149]
[262721.412, 6648824.573]
[261683.399, 6649940.799]
[263985.799, 6643968.707]
[264855.482, 6648948.387]
[262158.963, 6649706.013]
[262316.279, 6648804.588]
[262914.324, 6648283.937]
[264227.932, 6648161.481]
[266330.486, 6648171.151]
[262087.786, 6648736.062]
[263250.13, 6653799.311]
[263767.641, 6653748.47]
[264180.658, 6648119.938]
[265865.571, 6650805.068]
[262112.574, 6653625.211]
[262986.608, 6648674.543]
[270304.306, 6654155.991]
[262175.056, 6648683.89]
[73425.699, 6568281.867]
[125102.749, 6534224.968]
[74114.468, 6587536.776]
[125238.951, 6534563.903]
[71506.849, 6591916.794]
[71463.951, 6591694.559]
[73426.01, 6585350.533]
[71512.66, 6592013.147]
[63708.165, 6601304.342]
[71702.492, 6563793.48]
[84580.9, 6543246.592]
[115318.711, 6527333.51]
[71273.294, 6618524.769]
[73138.901, 6574052.798]
[73420.49, 6585221.257]
[73563.858, 6582378.771]
[115047.21, 6527250.83]
[-12017.845, 6522434.736]
[8252.815, 6833513.189]
[17527.637, 6844267.063]
[105614.162, 6790822.656]
[41998.239, 6855050.239]
[44165.374, 6855406.903]
[7283.71, 6833790.248]
[40839.391, 6853959.364]
[62628.026, 6810485.848]
[7448.348, 6833503.371]
[95520.511, 6796684.74]
[120708.941, 6791462.818]
[75647.608, 6814128.198]
[105093.572, 6791223.295]
[48409.494, 6856119.483]
[46926.505, 6801877.901]
[-12631.083, 6789677.247]
[-10230.252, 6781494.419]
[-13138.513, 6788572.79]
[-10204.383, 6811369.466]
[46731.769, 6801697.522]
[65862.998, 6891211.999]
[-12353.675, 6786484.508]
[-2753.701, 6904239.9]
[-17126.113, 6906888.483]
[-24105.834, 6870668.722]
